doc_id,doc_date,vendor,city,payment_terms_days,item,category,qty,unit_price,subtotal,gst_rate,gst_amount,total
DOC-00345,2025-08-09,MF TRADER,Islamabad,45,Printer Service Visit,Service,10,7820.28,78202.8,0.18,14076.5,92279.3
DOC-00345,2025-08-09,MF TRADER,Islamabad,45,UHF Long Range Tag,Accessories,1,186.31,186.31,0.18,33.54,219.85
DOC-00345,2025-08-09,MF TRADER,Islamabad,45,Printer Cleaning Kit,Accessories,3,3291.34,9874.02,0.18,1777.32,11651.35
DOC-00346,2025-10-22,Alpha Supplies,Islamabad,30,ID Card PVC Pack,Accessories,20,5059.27,101185.43,0,0,101185.43
DOC-00347,2025-10-27,Vision Systems,Lahore,15,UHF Long Range Tag,Accessories,20,218.88,4377.56,0.18,787.96,5165.52
DOC-00347,2025-10-27,Vision Systems,Lahore,15,Printer Cleaning Kit,Accessories,3,3668.02,11004.06,0,0,11004.06
DOC-00347,2025-10-27,Vision Systems,Lahore,15,PolyGuard Lamination,Accessories,1,13086.75,13086.75,0.18,2355.61,18089.09
DOC-00348,2025-04-20,Alpha Supplies,Lahore,30,ID Card PVC Pack,Accessories,5,4916.42,24582.12,0.18,4424.78,29006.9
DOC-00348,2025-04-20,Alpha Supplies,Lahore,30,UHF Long Range Tag,Accessories,2,206.05,412.11,0.18,74.18,486.29
DOC-00348,2025-04-20,Alpha Supplies,Lahore,30,ID Card PVC Pack,Accessories,1,4939.08,4939.08,0.18,889.03,5828.11
DOC-00348,2025-04-20,Alpha Supplies,Lahore,30,Printer Cleaning Kit,Accessories,3,3529.12,10587.36,0.18,1905.73,12493.09
DOC-00349,2025-08-25,MF TRADER,Islamabad,30,PolyGuard Lamination,Accessories,20,11551.24,231024.8,0.18,41584.46,272609.26
DOC-00350,2025-09-22,PakTech,Lahore,0,PolyGuard Lamination,Accessories,5,12708.34,63541.69,0.18,11437.5,74979.19
DOC-00350,2025-09-22,PakTech,Lahore,0,ID Card PVC Pack,Accessories,1,5229.72,5229.72,0.18,941.35,6171.06
DOC-00350,2025-09-22,PakTech,Lahore,0,PolyGuard Lamination,Accessories,5,11985.88,59929.38,0.18,10787.29,70716.66
DOC-00351,2025-03-15,Prime Traders,Islamabad,30,HDP5000e Ribbon,Ribbon,2,23617.53,47235.06,0.18,8502.31,55737.37
DOC-00351,2025-03-15,Prime Traders,Islamabad,30,Printer Cleaning Kit,Accessories,50,3413.36,170667.95,0.18,30720.23,201388.18
DOC-00352,2025-11-12,Prime Traders,Islamabad,0,HDP5000e Ribbon,Ribbon,1,23636.79,23636.79,0,0,23636.79
DOC-00352,2025-11-12,Prime Traders,Islamabad,0,UHF Long Range Tag,Accessories,5,197.67,988.35,0.18,177.9,1166.25
DOC-00352,2025-11-12,Prime Traders,Islamabad,0,PolyGuard Lamination,Accessories,1,11522.27,11522.27,0.18,2074.01,13596.27
DOC-00353,2025-11-17,Alpha Supplies,Karachi,45,UHF Long Range Tag,Accessories,1,197.62,197.62,0,0,197.62
DOC-00353,2025-11-17,Alpha Supplies,Karachi,45,Printer Service Visit,Service,5,7940.76,39703.81,0.18,7146.69,46850.5
DOC-00353,2025-11-17,Alpha Supplies,Karachi,45,Printer Service Visit,Service,2,7609.27,15218.54,0.18,2739.34,17957.88
DOC-00354,2025-09-19,MF TRADER,Karachi,45,PolyGuard Lamination,Accessories,5,11320.53,56602.65,0.18,10188.48,66791.13
DOC-00354,2025-09-19,MF TRADER,Karachi,45,ID Card PVC Pack,Accessories,3,4826.85,14480.55,0,0,14480.55
DOC-00355,2025-02-26,Prime Traders,Islamabad,30,ID Card PVC Pack,Accessories,20,4781.56,95631.19,0.18,17213.61,112844.8
DOC-00355,2025-02-26,Prime Traders,Islamabad,30,PolyGuard Lamination,Accessories,50,11540.75,577037.41,0.18,103866.73,680904.14
DOC-00355,2025-02-26,Prime Traders,Islamabad,30,PolyGuard Lamination,Accessories,3,11818.43,35455.28,0,0,35455.28
DOC-00355,2025-02-26,Prime Traders,Islamabad,30,Printer Service Visit,Service,10,7890.69,78906.87,0,0,78906.87
DOC-00356,2025-01-18,MF TRADER,Islamabad,15,PolyGuard Lamination,Accessories,2,11503.66,23007.32,0.18,4141.32,27148.64
DOC-00357,2025-05-03,Alpha Supplies,Karachi,45,HDP5000e Ribbon,Ribbon,10,23579.6,235796.01,0,0,235796.01
DOC-00357,2025-05-03,Alpha Supplies,Karachi,45,HDP5000e Ribbon,Ribbon,1,24450.15,24450.15,0.18,4401.03,28851.18
DOC-00357,2025-05-03,Alpha Supplies,Karachi,45,Printer Cleaning Kit,Accessories,50,3470.8,173539.99,0,0,173539.99
DOC-00357,2025-05-03,Alpha Supplies,Karachi,45,HDP5000e Ribbon,Ribbon,20,25352.43,507048.66,0.18,91268.76,598317.42
DOC-00358,2025-05-08,MF TRADER,Lahore,15,UHF Long Range Tag,Accessories,1,181.17,181.17,0.18,32.61,213.78
DOC-00358,2025-05-08,MF TRADER,Lahore,15,UHF Long Range Tag,Accessories,5,180.16,900.79,0.18,162.14,1062.93
DOC-00358,2025-05-08,MF TRADER,Lahore,15,Printer Cleaning Kit,Accessories,5,3383.23,16916.16,0.18,3044.91,19961.07
DOC-00359,2025-06-13,Alpha Supplies,Lahore,30,UHF Long Range Tag,Accessories,20,197.03,3940.68,0.18,709.32,4650
DOC-00359,2025-06-13,Alpha Supplies,Lahore,30,Printer Cleaning Kit,Accessories,5,3425.13,17125.65,0.18,3082.62,20208.27
DOC-00360,2025-01-30,Prime Traders,Islamabad,30,UHF Long Range Tag,Accessories,2,193.84,387.69,0.18,69.78,457.47
DOC-00360,2025-01-30,Prime Traders,Islamabad,30,UHF Long Range Tag,Accessories,20,195.76,3915.26,0.18,704.75,4620
DOC-00360,2025-01-30,Prime Traders,Islamabad,30,Printer Cleaning Kit,Accessories,5,3443.32,17216.58,0.18,3098.98,20315.57
DOC-00361,2025-08-11,Alpha Supplies,Islamabad,30,ID Card PVC Pack,Accessories,3,5141.66,15424.99,0.18,2776.5,18201.48
DOC-00361,2025-08-11,Alpha Supplies,Islamabad,30,PolyGuard Lamination,Accessories,5,12002.88,60014.39,0.18,10802.59,70816.98
DOC-00361,2025-08-11,Alpha Supplies,Islamabad,30,PolyGuard Lamination,Accessories,20,11647.76,232955.23,0.18,41931.94,274887.17
DOC-00361,2025-08-11,Alpha Supplies,Islamabad,30,ID Card PVC Pack,Accessories,20,5057.12,101142.49,0.18,18205.65,119348.14
DOC-00362,2025-07-09,Prime Traders,Lahore,30,PolyGuard Lamination,Accessories,2,11639.73,23279.46,0.18,4190.3,27469.77
DOC-00363,2025-12-21,Prime Traders,Lahore,45,HDP5000e Ribbon,Ribbon,5,23590.68,117953.4,0.18,21231.61,139185.01
DOC-00364,2025-08-11,Prime Traders,Islamabad,0,ID Card PVC Pack,Accessories,20,4845.1,96902.08,0,0,96902.08
DOC-00364,2025-08-11,Prime Traders,Islamabad,0,Printer Service Visit,Service,50,7740.9,387045.07,0.18,69668.11,456713.19
DOC-00364,2025-08-11,Prime Traders,Islamabad,0,HDP5000e Ribbon,Ribbon,5,23493.36,117466.8,0.18,21144.02,138610.82
DOC-00365,2025-01-18,MF TRADER,Karachi,30,Printer Cleaning Kit,Accessories,20,3470.81,69416.2,0.18,7648.63,77064.83
DOC-00365,2025-01-18,MF TRADER,Karachi,30,UHF Long Range Tag,Accessories,2,184.62,369.25,0.18,66.46,435.71
DOC-00365,2025-01-18,MF TRADER,Karachi,30,UHF Long Range Tag,Accessories,5,190.58,952.9,0,0,952.9
DOC-00366,2025-02-19,Alpha Supplies,Lahore,15,ID Card PVC Pack,Accessories,50,5204.37,260218.44,0.18,46839.32,307057.76
DOC-00366,2025-02-19,Alpha Supplies,Lahore,15,PolyGuard Lamination,Accessories,5,12337.1,61685.52,0.18,11103.39,72788.91
DOC-00367,2025-11-12,MF TRADER,Lahore,15,HDP5000e Ribbon,Ribbon,20,39398.54,787970.8,0.18,141834.74,929805.54
DOC-00367,2025-11-12,MF TRADER,Lahore,15,Printer Service Visit,Service,10,7549.2,75492,0.18,13588.56,103544.52
DOC-00368,2025-08-09,PakTech,Karachi,45,Printer Cleaning Kit,Accessories,3,3746.68,11240.04,0.18,2023.21,13263.25
DOC-00368,2025-08-09,PakTech,Karachi,45,PolyGuard Lamination,Accessories,1,17190.81,17190.81,0.18,3094.35,20285.16
DOC-00368,2025-08-09,PakTech,Karachi,45,ID Card PVC Pack,Accessories,2,5113.34,10226.69,0.18,1840.8,12067.49
DOC-00368,2025-08-09,PakTech,Karachi,45,UHF Long Range Tag,Accessories,50,204.26,10212.86,0.18,1838.31,12051.17
DOC-00369,2025-06-12,MF TRADER,Islamabad,15,UHF Long Range Tag,Accessories,20,196.15,3923.04,0.18,706.15,4629.19
DOC-00369,2025-06-12,MF TRADER,Islamabad,15,Printer Service Visit,Service,20,7544.48,150889.51,0.18,27160.11,178049.62
DOC-00370,2025-05-26,Prime Traders,Islamabad,45,ID Card PVC Pack,Accessories,1,4873.36,4873.36,0.18,877.2,5750.56
DOC-00370,2025-05-26,Prime Traders,Islamabad,45,ID Card PVC Pack,Accessories,5,4747.62,23738.08,0.18,4272.85,28010.94
DOC-00370,2025-05-26,Prime Traders,Islamabad,45,UHF Long Range Tag,Accessories,5,192.32,961.61,0.18,173.09,1134.7
DOC-00370,2025-05-26,Prime Traders,Islamabad,45,HDP5000e Ribbon,Ribbon,5,23429.43,117147.16,0.18,21086.49,138233.65
DOC-00371,2025-11-14,Alpha Supplies,Lahore,30,Printer Cleaning Kit,Accessories,1,3501.32,3501.32,0,0,3501.32
DOC-00371,2025-11-14,Alpha Supplies,Lahore,30,ID Card PVC Pack,Accessories,50,5006.05,250302.52,0,0,250302.52
DOC-00372,2025-04-01,Alpha Supplies,Lahore,0,Printer Cleaning Kit,Accessories,3,3361.02,10083.07,0.18,1814.95,11898.02
DOC-00372,2025-04-01,Alpha Supplies,Lahore,0,Printer Service Visit,Service,1,8374.68,8374.68,0.18,1507.44,9882.13
DOC-00373,2025-11-21,PakTech,Lahore,15,PolyGuard Lamination,Accessories,3,11864.71,35594.14,0.18,6406.95,42001.09
DOC-00374,2025-03-31,Alpha Supplies,Islamabad,15,PolyGuard Lamination,Accessories,3,12126.72,36380.16,0.18,6548.43,42928.59
DOC-00375,2025-09-01,Alpha Supplies,Islamabad,45,HDP5000e Ribbon,Ribbon,2,25155.95,50311.9,0.18,9056.14,59368.04
DOC-00375,2025-09-01,Alpha Supplies,Islamabad,45,Printer Service Visit,Service,10,8136.43,81364.27,0.18,14645.57,96009.83
DOC-00375,2025-09-01,Alpha Supplies,Islamabad,45,Printer Cleaning Kit,Accessories,1,3608.55,3608.55,0,0,4395.06
DOC-00376,2025-04-06,Prime Traders,Lahore,30,Printer Cleaning Kit,Accessories,10,3489.81,34898.05,0,0,34898.05
DOC-00376,2025-04-06,Prime Traders,Lahore,30,HDP5000e Ribbon,Ribbon,5,23599.99,117999.97,0.18,21239.99,139239.97
DOC-00376,2025-04-06,Prime Traders,Lahore,30,HDP5000e Ribbon,Ribbon,2,24494.63,48989.26,0.18,8818.07,57807.33
DOC-00377,2025-05-23,Vision Systems,Karachi,45,PolyGuard Lamination,Accessories,3,13044.69,39134.07,0.18,7044.13,46178.2
DOC-00378,2025-11-15,MF TRADER,Lahore,0,ID Card PVC Pack,Accessories,100,4663.31,466331,0,0,466331
DOC-00378,2025-11-15,MF TRADER,Lahore,0,PolyGuard Lamination,Accessories,50,11463.63,573181.5,0.18,103172.67,676354.17
DOC-00378,2025-11-15,MF TRADER,Lahore,0,PolyGuard Lamination,Accessories,3,11620.6,34861.79,0,0,34861.79
DOC-00378,2025-11-15,MF TRADER,Lahore,0,Printer Cleaning Kit,Accessories,3,3318.85,9956.55,0.18,1792.18,11748.73
DOC-00379,2025-02-16,Prime Traders,Lahore,45,UHF Long Range Tag,Accessories,3,191.3,573.89,0.18,103.3,677.19
DOC-00379,2025-02-16,Prime Traders,Lahore,45,UHF Long Range Tag,Accessories,50,203.92,10196.11,0.18,1835.3,12031.41
DOC-00379,2025-02-16,Prime Traders,Lahore,45,Printer Cleaning Kit,Accessories,2,3391.25,6782.5,0.18,409.86,7192.36
DOC-00380,2025-01-01,MF TRADER,Islamabad,15,ID Card PVC Pack,Accessories,1,6831.18,6831.18,0.18,1229.61,8060.79
DOC-00380,2025-01-01,MF TRADER,Islamabad,15,Printer Cleaning Kit,Accessories,3,3470.45,10411.36,0.18,1874.04,12285.4
DOC-00380,2025-01-01,MF TRADER,Islamabad,15,PolyGuard Lamination,Accessories,10,10836.46,108364.6,0,0,108364.6
DOC-00381,2025-01-15,Vision Systems,Lahore,0,PolyGuard Lamination,Accessories,3,12427.89,37283.66,0,0,37283.66
DOC-00381,2025-01-15,Vision Systems,Lahore,0,ID Card PVC Pack,Accessories,1,5005.42,5005.42,0.18,900.97,5906.39
DOC-00381,2025-01-15,Vision Systems,Lahore,0,PolyGuard Lamination,Accessories,10,12452.37,124523.67,0,0,124523.67
DOC-00381,2025-01-15,Vision Systems,Lahore,0,Printer Service Visit,Service,3,8563.51,25690.54,0.18,4624.3,30314.84
DOC-00382,2025-11-18,Vision Systems,Islamabad,45,UHF Long Range Tag,Accessories,50,212.29,10614.73,0.18,1910.65,12525.38
DOC-00383,2025-12-29,Prime Traders,Islamabad,15,ID Card PVC Pack,Accessories,20,5075.02,101500.4,0.18,8408.79,109909.19
DOC-00383,2025-12-29,Prime Traders,Islamabad,15,HDP5000e Ribbon,Ribbon,10,23399.02,233990.25,0.18,42118.24,276108.49
DOC-00383,2025-12-29,Prime Traders,Islamabad,15,HDP5000e Ribbon,Ribbon,5,24462.95,122314.75,0.18,22016.65,144331.4
DOC-00384,2025-11-09,Prime Traders,Lahore,0,UHF Long Range Tag,Accessories,1,192.19,192.19,0.18,34.59,226.79
DOC-00384,2025-11-09,Prime Traders,Lahore,0,UHF Long Range Tag,Accessories,5,204.37,1021.84,0,0,1021.84
DOC-00384,2025-11-09,Prime Traders,Lahore,0,Printer Service Visit,Service,20,7852.15,157042.97,0.18,28267.73,185310.7
DOC-00385,2025-12-22,Prime Traders,Islamabad,45,Printer Service Visit,Service,2,7986.6,15973.2,0.18,2875.18,18848.37
DOC-00385,2025-12-22,Prime Traders,Islamabad,45,UHF Long Range Tag,Accessories,5,207.26,1036.31,0.18,186.54,1222.85
DOC-00386,2025-03-16,Alpha Supplies,Islamabad,45,Printer Cleaning Kit,Accessories,10,3533.05,35330.48,0.18,6359.49,41689.97
DOC-00386,2025-03-16,Alpha Supplies,Islamabad,45,Printer Cleaning Kit,Accessories,20,3501,70020.06,0.18,12603.61,82623.67
DOC-00386,2025-03-16,Alpha Supplies,Islamabad,45,ID Card PVC Pack,Accessories,3,5020.53,15061.59,0.18,2711.09,17772.68
DOC-00386,2025-03-16,Alpha Supplies,Islamabad,45,ID Card PVC Pack,Accessories,1,5085.08,5085.08,0.18,915.31,6000.39
DOC-00387,2025-12-05,PakTech,Karachi,15,Printer Cleaning Kit,Accessories,2,3671.06,7342.12,0.18,1321.58,8663.71
DOC-00388,2025-11-01,PakTech,Karachi,15,Printer Service Visit,Service,3,8129.18,24387.55,0.18,4389.76,28777.31
DOC-00389,2025-08-19,PakTech,Islamabad,30,ID Card PVC Pack,Accessories,20,5555.79,111115.84,0.18,20000.85,131116.69
DOC-00389,2025-08-19,PakTech,Islamabad,30,Printer Service Visit,Service,1,8218.84,8218.84,0.18,1479.39,9698.23
DOC-00389,2025-08-19,PakTech,Islamabad,30,Printer Service Visit,Service,1,8557.11,8557.11,0.18,1540.28,10097.39
DOC-00389,2025-08-19,PakTech,Islamabad,30,ID Card PVC Pack,Accessories,2,5124.41,10248.81,0.18,1844.79,12093.6
DOC-00390,2025-03-13,Prime Traders,Lahore,0,ID Card PVC Pack,Accessories,10,4785.16,47851.65,0.18,8613.3,56464.95
DOC-00390,2025-03-13,Prime Traders,Lahore,0,UHF Long Range Tag,Accessories,1,194.95,194.95,0.18,11.57,206.52
DOC-00390,2025-03-13,Prime Traders,Lahore,0,HDP5000e Ribbon,Ribbon,1,23323.66,23323.66,0.18,4198.26,27521.92
DOC-00390,2025-03-13,Prime Traders,Lahore,0,Printer Service Visit,Service,10,7805.41,78054.08,0,0,78054.08
DOC-00391,2025-06-01,Alpha Supplies,Karachi,0,Printer Service Visit,Service,2,8106.79,16213.57,0,0,16213.57
DOC-00391,2025-06-01,Alpha Supplies,Karachi,0,ID Card PVC Pack,Accessories,10,5006.93,50069.3,0.18,9012.47,59081.78
DOC-00392,2025-04-04,Vision Systems,Islamabad,30,HDP5000e Ribbon,Ribbon,50,25614.36,1280718.06,0.18,230529.25,1511247.31
DOC-00392,2025-04-04,Vision Systems,Islamabad,30,Printer Service Visit,Service,3,8542.84,25628.52,0.18,4613.13,30241.65
DOC-00392,2025-04-04,Vision Systems,Islamabad,30,ID Card PVC Pack,Accessories,2,5752.4,11504.8,0.18,2070.86,13575.67
DOC-00392,2025-04-04,Vision Systems,Islamabad,30,UHF Long Range Tag,Accessories,3,209.16,627.49,0,0,627.49
DOC-00393,2025-08-18,PakTech,Islamabad,15,Printer Cleaning Kit,Accessories,2,3433.31,6866.63,0.18,1235.99,8102.62
DOC-00393,2025-08-18,PakTech,Islamabad,15,Printer Service Visit,Service,10,8396.18,83961.82,0.18,15113.13,99074.95
DOC-00393,2025-08-18,PakTech,Islamabad,15,UHF Long Range Tag,Accessories,3,195.7,587.1,0.18,105.68,692.78
DOC-00394,2025-01-29,PakTech,Islamabad,30,HDP5000e Ribbon,Ribbon,20,24588.03,491760.53,0.18,88516.9,580277.43
DOC-00394,2025-01-29,PakTech,Islamabad,30,UHF Long Range Tag,Accessories,50,202.93,10146.51,0.18,1826.37,11972.88
DOC-00394,2025-01-29,PakTech,Islamabad,30,Printer Service Visit,Service,1,8190.85,8190.85,0.18,1474.35,9665.2
DOC-00394,2025-01-29,PakTech,Islamabad,30,PolyGuard Lamination,Accessories,10,11697.48,116974.8,0.18,14551.41,131526.21
DOC-00395,2025-09-15,PakTech,Lahore,30,PolyGuard Lamination,Accessories,3,12335.88,37007.64,0.18,6661.38,43669.02
DOC-00395,2025-09-15,PakTech,Lahore,30,Printer Cleaning Kit,Accessories,2,3653.25,7306.5,0.18,1315.17,8621.67
DOC-00396,2025-09-03,Vision Systems,Lahore,0,ID Card PVC Pack,Accessories,20,5386.83,107736.56,0.18,19392.58,127129.15
DOC-00397,2025-01-11,Alpha Supplies,Islamabad,30,Printer Cleaning Kit,Accessories,5,3492.53,17462.64,0.18,3143.27,20605.91
DOC-00397,2025-01-11,Alpha Supplies,Islamabad,30,UHF Long Range Tag,Accessories,5,188.89,944.43,0,0,944.43
DOC-00398,2025-03-01,MF TRADER,Islamabad,0,PolyGuard Lamination,Accessories,10,11414.58,114145.77,0.18,20546.24,134692.01
DOC-00398,2025-03-01,MF TRADER,Islamabad,0,ID Card PVC Pack,Accessories,2,4682.04,9364.09,0.18,1685.54,11049.62
DOC-00398,2025-03-01,MF TRADER,Islamabad,0,HDP5000e Ribbon,Ribbon,5,23293.99,116469.93,0.18,20964.59,137434.52
DOC-00399,2025-11-30,Alpha Supplies,Islamabad,0,Printer Service Visit,Service,50,7746.7,387334.79,0.18,69720.26,457055.06
DOC-00400,2025-06-03,Alpha Supplies,Lahore,0,Printer Service Visit,Service,5,8072.27,40361.35,0.18,4181.07,44542.42
DOC-00400,2025-06-03,Alpha Supplies,Lahore,0,Printer Service Visit,Service,50,7800.38,390018.87,0.18,70203.4,460222.26
DOC-00400,2025-06-03,Alpha Supplies,Lahore,0,Printer Service Visit,Service,50,8096.81,404840.51,0,0,404840.51
DOC-00400,2025-06-03,Alpha Supplies,Lahore,0,HDP5000e Ribbon,Ribbon,20,23620.67,472413.31,0.18,85034.4,557447.71
DOC-00401,2025-10-23,MF TRADER,Lahore,30,HDP5000e Ribbon,Ribbon,20,22757.04,455140.8,0.18,81925.34,537066.15
DOC-00401,2025-10-23,MF TRADER,Lahore,30,UHF Long Range Tag,Accessories,20,188.29,3765.76,0.18,677.84,4443.6
DOC-00401,2025-10-23,MF TRADER,Lahore,30,UHF Long Range Tag,Accessories,50,189.64,9481.83,0.18,1706.73,11188.56
DOC-00402,2025-03-06,Alpha Supplies,Lahore,30,Printer Service Visit,Service,3,8056.47,24169.41,0,0,24169.41
DOC-00402,2025-03-06,Alpha Supplies,Lahore,30,Printer Service Visit,Service,50,8514.43,425721.36,0.18,76629.85,502351.21
DOC-00402,2025-03-06,Alpha Supplies,Lahore,30,PolyGuard Lamination,Accessories,1,12515.2,12515.2,0.18,2252.74,14767.93
DOC-00402,2025-03-06,Alpha Supplies,Lahore,30,Printer Cleaning Kit,Accessories,20,3485.51,69710.1,0.18,12547.82,82257.92
DOC-00403,2025-10-30,Vision Systems,Lahore,45,Printer Cleaning Kit,Accessories,5,3742.95,18714.74,0.18,3368.65,22083.4
DOC-00403,2025-10-30,Vision Systems,Lahore,45,HDP5000e Ribbon,Ribbon,2,23658.56,47317.11,0.18,8517.08,55834.19
DOC-00403,2025-10-30,Vision Systems,Lahore,45,ID Card PVC Pack,Accessories,5,5437.75,27188.76,0,0,27188.76
DOC-00404,2025-12-05,MF TRADER,Islamabad,0,Printer Service Visit,Service,20,7620.87,152417.36,0,0,152417.36
DOC-00404,2025-12-05,MF TRADER,Islamabad,0,Printer Cleaning Kit,Accessories,20,3326.03,66520.6,0.18,11973.71,85534.01
DOC-00405,2025-02-03,MF TRADER,Lahore,15,Printer Service Visit,Service,50,7330.1,366505.15,0,0,366505.15
DOC-00405,2025-02-03,MF TRADER,Lahore,15,HDP5000e Ribbon,Ribbon,10,22052.69,220526.93,0.18,39694.85,260221.78
DOC-00405,2025-02-03,MF TRADER,Lahore,15,UHF Long Range Tag,Accessories,1,191.8,191.8,0.18,34.52,226.32
DOC-00405,2025-02-03,MF TRADER,Lahore,15,Printer Service Visit,Service,1,7365.98,7365.98,0.18,1325.88,8691.86
DOC-00406,2025-12-07,Alpha Supplies,Lahore,0,ID Card PVC Pack,Accessories,10,4831.52,48315.23,0,0,48315.23
DOC-00406,2025-12-07,Alpha Supplies,Lahore,0,HDP5000e Ribbon,Ribbon,10,24213.4,242133.96,0.18,43584.11,285718.07
DOC-00407,2025-12-15,Vision Systems,Karachi,30,Printer Service Visit,Service,2,8287.76,16575.53,0,0,16575.53
DOC-00408,2025-09-08,PakTech,Islamabad,30,HDP5000e Ribbon,Ribbon,10,23818.58,238185.83,0,0,238185.83
DOC-00408,2025-09-08,PakTech,Islamabad,30,ID Card PVC Pack,Accessories,1,4986.79,4986.79,0,0,4986.79
DOC-00409,2025-05-16,MF TRADER,Lahore,0,ID Card PVC Pack,Accessories,50,4659.3,232964.97,0.18,41933.69,274898.66
DOC-00409,2025-05-16,MF TRADER,Lahore,0,UHF Long Range Tag,Accessories,1,193.78,193.78,0,0,193.78
DOC-00409,2025-05-16,MF TRADER,Lahore,0,Printer Cleaning Kit,Accessories,1,3163.58,3163.58,0.18,569.44,3733.03
DOC-00409,2025-05-16,MF TRADER,Lahore,0,UHF Long Range Tag,Accessories,3,184.03,552.08,0.18,99.37,651.46
DOC-00410,2025-04-08,Alpha Supplies,Islamabad,45,Printer Cleaning Kit,Accessories,3,3361.36,10084.08,0.18,725.05,10809.13
DOC-00410,2025-04-08,Alpha Supplies,Islamabad,45,Printer Service Visit,Service,20,7924.07,158481.4,0.18,19196.48,177677.88
DOC-00411,2025-02-25,Alpha Supplies,Karachi,45,Printer Cleaning Kit,Accessories,50,3466.81,173340.34,0.18,31201.26,204541.61
DOC-00412,2025-04-03,PakTech,Lahore,15,ID Card PVC Pack,Accessories,50,10585.08,529254,0,0,529254
DOC-00412,2025-04-03,PakTech,Lahore,15,HDP5000e Ribbon,Ribbon,50,23936.67,1196833.68,0.18,215430.06,1412263.74
DOC-00412,2025-04-03,PakTech,Lahore,15,Printer Cleaning Kit,Accessories,20,3723.88,74477.53,0.18,13405.96,87883.49
DOC-00412,2025-04-03,PakTech,Lahore,15,UHF Long Range Tag,Accessories,10,213.41,2134.14,0.18,384.15,2518.29
DOC-00413,2025-08-30,Alpha Supplies,Lahore,0,UHF Long Range Tag,Accessories,10,343.55,3435.5,0,0,3435.5
DOC-00413,2025-08-30,Alpha Supplies,Lahore,0,HDP5000e Ribbon,Ribbon,3,24506.18,73518.53,0.18,13233.34,86751.87
DOC-00414,2025-07-14,Alpha Supplies,Karachi,45,ID Card PVC Pack,Accessories,5,4993.99,24969.93,0.18,4494.59,29464.52
DOC-00414,2025-07-14,Alpha Supplies,Karachi,45,UHF Long Range Tag,Accessories,20,199.6,3992.06,0,0,3992.06
DOC-00414,2025-07-14,Alpha Supplies,Karachi,45,ID Card PVC Pack,Accessories,3,5148.23,15444.7,0.18,2780.05,18224.75
DOC-00414,2025-07-14,Alpha Supplies,Karachi,45,Printer Cleaning Kit,Accessories,5,3603.24,18016.2,0.18,3242.92,21259.12
DOC-00415,2025-12-13,PakTech,Lahore,30,Printer Cleaning Kit,Accessories,20,3660.91,73218.25,0.18,13179.29,86397.54
DOC-00415,2025-12-13,PakTech,Lahore,30,HDP5000e Ribbon,Ribbon,3,24123.64,72370.93,0.18,13026.77,85397.69
DOC-00415,2025-12-13,PakTech,Lahore,30,UHF Long Range Tag,Accessories,10,202.18,2021.8,0.18,363.92,2385.73
DOC-00415,2025-12-13,PakTech,Lahore,30,Printer Cleaning Kit,Accessories,1,3628.73,3628.73,0.18,653.17,4281.9
DOC-00416,2025-09-27,Vision Systems,Islamabad,45,Printer Cleaning Kit,Accessories,20,3681.75,73634.96,0.18,13254.29,86889.25
DOC-00416,2025-09-27,Vision Systems,Islamabad,45,ID Card PVC Pack,Accessories,50,5352.06,267602.92,0.18,48168.53,315771.44
DOC-00416,2025-09-27,Vision Systems,Islamabad,45,Printer Cleaning Kit,Accessories,5,3557.77,17788.84,0,0,17788.84
DOC-00416,2025-09-27,Vision Systems,Islamabad,45,Printer Service Visit,Service,50,8194.06,409703.08,0.18,73746.55,483449.63
DOC-00417,2025-06-14,Alpha Supplies,Islamabad,0,ID Card PVC Pack,Accessories,5,4844.88,24224.42,0.18,4360.39,28584.81
DOC-00417,2025-06-14,Alpha Supplies,Islamabad,0,HDP5000e Ribbon,Ribbon,10,24433.36,244333.65,0,0,244333.65
DOC-00418,2025-06-24,MF TRADER,Islamabad,45,PolyGuard Lamination,Accessories,5,11486.6,57432.98,0.18,10337.94,67770.92
DOC-00418,2025-06-24,MF TRADER,Islamabad,45,Printer Cleaning Kit,Accessories,2,3548.32,7096.65,0.18,1277.4,8374.04
DOC-00418,2025-06-24,MF TRADER,Islamabad,45,Printer Service Visit,Service,5,7527.49,37637.45,0.18,6774.74,44412.19
DOC-00419,2025-11-27,PakTech,Lahore,15,Printer Cleaning Kit,Accessories,50,3632.74,181636.8,0.18,32694.62,214331.43
DOC-00419,2025-11-27,PakTech,Lahore,15,HDP5000e Ribbon,Ribbon,20,24846.78,496935.61,0.18,89448.41,586384.02
DOC-00420,2025-04-25,Alpha Supplies,Lahore,45,UHF Long Range Tag,Accessories,10,201.17,2011.72,0.18,362.11,2373.83
DOC-00420,2025-04-25,Alpha Supplies,Lahore,45,Printer Service Visit,Service,50,7629.8,381490.18,0.18,68668.23,450158.42
DOC-00420,2025-04-25,Alpha Supplies,Lahore,45,Printer Service Visit,Service,5,7845.48,39227.41,0.18,7060.93,46288.35
DOC-00420,2025-04-25,Alpha Supplies,Lahore,45,ID Card PVC Pack,Accessories,10,5029.46,50294.59,0.18,9053.03,59347.62
DOC-00421,2025-11-20,Vision Systems,Karachi,0,UHF Long Range Tag,Accessories,5,207.39,1036.96,0.18,186.65,1223.61
